aX,aY,aZ,gX,gY,gZ
0.115,-0.034,0.384,-12.695,19.348,-8.606
0.117,-0.044,0.382,-12.634,20.325,-8.057
0.122,-0.053,0.378,-12.207,20.630,-7.080
0.123,-0.054,0.375,-12.512,21.179,-6.348
0.119,-0.062,0.370,-11.658,20.142,-5.432
0.116,-0.062,0.366,-10.864,19.836,-4.395
0.110,-0.067,0.369,-9.888,18.921,-3.723
0.105,-0.070,0.375,-8.179,17.761,-2.930
0.103,-0.077,0.382,-6.531,18.494,-1.953
0.102,-0.077,0.390,-5.066,18.555,-0.854
0.100,-0.069,0.392,-3.540,19.470,0.000
0.094,-0.061,0.394,-1.953,19.714,1.282
0.090,-0.051,0.386,-0.549,19.531,1.770
0.089,-0.042,0.385,-0.610,18.311,2.686
0.086,-0.030,0.381,-0.610,18.127,3.174
0.089,-0.019,0.384,-1.160,16.907,3.967
0.088,-0.006,0.386,-2.808,15.137,4.517
0.086,0.004,0.388,-4.333,13.000,4.639
0.084,0.015,0.391,-5.981,11.230,5.066
0.083,0.018,0.398,-6.897,9.155,5.310
0.083,0.025,0.403,-8.545,7.629,5.493
0.084,0.040,0.410,-10.193,6.775,5.554
0.076,0.056,0.415,-10.986,4.700,4.944
0.073,0.076,0.415,-12.512,4.150,3.296
0.064,0.084,0.417,-14.160,2.502,1.099
0.064,0.088,0.422,-16.113,1.404,-0.732
0.064,0.082,0.425,-17.761,-15.320,-3.235
0.073,0.047,0.448,-16.113,-2.380,-9.155
0.073,0.036,0.451,-14.954,-2.808,-10.132
0.076,0.027,0.455,-13.611,-2.441,-10.315
0.076,0.017,0.455,-12.512,-2.991,-11.047
0.077,0.009,0.455,-12.085,-2.441,-11.902
0.083,-0.001,0.459,-10.864,-3.296,-11.841
0.086,-0.011,0.463,-9.827,-3.479,-11.902
0.086,-0.019,0.468,-8.545,-3.845,-11.475
0.094,-0.027,0.470,-7.263,-3.723,-10.620
0.094,-0.032,0.470,-5.310,-3.845,-9.949
0.099,-0.035,0.476,-3.784,-3.418,-9.521
0.095,-0.039,0.487,-0.916,-3.418,-8.789
0.102,-0.041,0.502,0.732,-2.808,-7.629
0.101,-0.035,0.523,1.648,-2.869,-6.592
0.097,-0.027,0.541,0.671,-1.221,-5.249
0.092,-0.017,0.554,-0.916,-0.610,-4.700
0.088,-0.008,0.565,-3.601,0.671,-4.211
0.085,0.001,0.568,-5.005,0.610,-4.211
0.088,0.006,0.574,-6.836,2.014,-4.028
0.094,0.011,0.575,-8.972,2.747,-3.723
0.096,0.012,0.576,-9.521,3.906,-3.357
0.096,0.013,0.572,-10.010,3.967,-2.686
0.090,0.016,0.569,-9.705,5.371,-2.441
0.085,0.019,0.570,-8.728,5.554,-2.686
0.081,0.024,0.568,-8.362,7.263,-3.052
0.078,0.024,0.568,-7.935,7.996,-3.662
0.076,0.026,0.567,-7.507,8.911,-4.333
0.075,0.030,0.562,-8.118,8.972,-4.944
0.074,0.026,0.559,-9.338,8.850,-5.249
0.067,0.025,0.553,-11.047,8.606,-5.798
0.065,0.021,0.550,-13.123,7.751,-5.920
0.061,0.019,0.546,-30.640,6.592,-5.615
0.059,0.021,0.544,-17.029,5.676,-5.859
0.057,0.018,0.540,-19.165,4.944,-5.798
0.059,0.015,0.536,-20.203,4.089,-5.737
0.058,0.013,0.534,-19.470,3.662,-6.470
0.060,0.004,0.533,-19.531,3.235,-6.470
0.063,-0.003,0.500,-17.944,4.150,-6.348
0.065,-0.005,0.527,-16.174,3.784,-6.470
0.064,-0.009,0.526,-15.381,4.395,-5.920
0.063,-0.008,0.522,-13.062,4.822,-5.798
0.060,-0.009,0.517,-11.353,4.639,-6.042
0.063,-0.003,0.517,-9.888,3.357,-6.348
0.064,-0.003,0.518,-8.728,3.601,-6.592
0.065,-0.002,0.516,-8.057,3.174,-6.775

0.544,-0.840,-1.190,64.270,-157.043,-105.774
0.600,-0.900,-1.095,64.392,-172.607,-93.140
0.652,-0.928,-1.026,64.087,-186.523,-77.271
0.674,-0.942,-0.946,62.866,-197.998,-65.002
0.692,-0.946,-0.864,60.486,-211.731,-52.368
0.708,-0.950,-0.761,55.908,-222.961,-43.640
0.740,-0.951,-0.655,50.415,-236.694,-34.851
0.787,-0.977,-0.490,41.504,-247.620,-29.480
0.860,-1.023,-0.306,35.339,-257.019,-22.522
0.919,-1.098,-0.157,25.879,-261.108,-0.427
0.975,-1.175,-0.024,18.066,-263.062,-6.714
1.002,-1.261,0.109,10.010,-263.855,2.502
1.017,-1.315,0.232,2.625,-265.137,14.709
1.020,-1.353,0.327,-6.897,-268.005,23.743
1.035,-1.399,0.495,-14.648,-270.630,33.569
1.044,-1.458,0.625,-22.278,-271.118,40.894
1.056,-1.531,0.758,-25.574,-267.700,49.622
1.056,-1.631,0.896,-25.391,-261.292,58.228
1.039,-1.712,0.976,-21.179,-250.305,71.594
0.816,-1.786,1.071,18.555,-221.863,133.179
0.723,-1.751,1.113,32.593,-218.262,145.203
0.685,-1.712,1.163,62.134,-210.388,158.691
0.643,-1.629,1.185,63.477,-201.294,169.800
0.601,-1.527,1.173,74.707,-192.566,181.091
0.538,-1.387,1.154,83.679,-189.636,190.125
0.527,-1.262,1.177,84.961,-194.214,200.989
0.490,-1.109,1.284,78.796,-200.378,209.167
0.463,-0.974,1.496,69.153,-207.153,216.614
0.451,-0.844,1.642,55.237,-208.801,219.849
0.445,-0.769,1.839,44.861,-203.674,221.436
0.445,-0.700,1.959,35.889,-194.702,222.046
0.432,-0.648,2.036,31.433,-182.312,222.473
0.413,-0.592,2.084,25.940,-166.687,223.328
0.373,-0.511,2.099,19.592,-141.357,224.365
0.343,-0.427,2.133,8.667,-149.231,223.999
0.328,-0.330,2.200,-2.869,-146.362,221.619
0.335,-0.280,2.321,-14.771,-141.418,217.651
0.358,-0.250,2.430,-22.217,-133.423,212.158
0.353,-0.346,2.431,-27.466,-62.927,200.256
0.322,-0.341,2.358,-27.283,-53.162,198.730
0.297,-0.336,2.326,-28.687,-45.654,196.838
0.280,-0.352,2.332,-31.006,-41.626,195.679
0.288,-0.382,2.364,-33.020,-33.630,195.618
0.295,-0.410,2.404,-34.790,-23.865,197.693
0.300,-0.418,2.405,-34.241,-7.690,201.843
0.311,-0.392,2.357,-30.640,6.470,206.421
0.326,-0.338,2.277,-25.391,20.264,211.792
0.327,-0.229,2.143,-19.653,32.227,214.966
0.310,-0.145,2.034,-15.564,37.842,216.370
0.289,-0.048,1.934,-13.062,39.429,214.722
0.268,0.025,1.904,-12.512,39.185,209.595
0.262,0.050,1.912,-10.315,40.527,205.444
0.273,0.061,1.926,-9.033,45.288,201.599
0.285,0.071,1.930,-6.714,54.077,199.280
0.276,0.086,1.901,-4.028,63.049,196.838
0.268,0.107,1.844,-1.160,71.472,195.312
0.254,0.146,1.786,2.014,78.369,193.054
0.259,0.185,1.728,3.723,82.031,189.392
0.277,0.232,1.679,6.165,85.205,187.500
0.299,0.264,1.646,9.094,87.708,184.570
0.301,0.289,1.594,14.404,91.187,182.495
0.133,0.443,1.475,17.456,89.417,182.678
0.299,0.368,1.494,21.667,91.492,178.955
0.226,0.447,1.468,24.048,88.196,180.481
0.319,0.631,1.589,33.813,103.333,168.213
0.306,0.495,1.499,39.063,111.511,161.499
0.212,0.615,1.367,49.683,100.098,170.837
0.236,0.772,1.406,53.955,87.036,165.161
0.342,0.956,1.638,56.274,122.009,121.887
0.299,0.968,1.571,58.838,127.075,113.647
0.294,1.045,1.545,63.538,127.991,107.361
0.333,1.077,1.582,66.406,131.287,97.961
0.347,1.116,1.625,69.946,140.259,88.440
0.365,1.150,1.651,75.562,150.574,77.087
0.378,1.148,1.653,79.712,165.771,62.805
0.384,1.122,1.608,83.740,175.598,52.307
0.397,1.104,1.550,85.144,183.594,41.199
0.409,1.093,1.467,84.473,190.857,33.813
0.417,1.078,1.390,83.130,195.740,25.635
0.419,1.067,1.300,79.956,199.097,18.066
0.417,1.040,1.228,76.660,201.599,9.949
0.422,1.007,1.139,72.998,204.224,4.456
0.432,0.979,1.056,69.153,206.848,-0.305
0.441,0.967,0.962,65.857,208.008,-5.493
0.443,0.962,0.843,62.317,207.214,-9.338
0.434,0.956,0.753,59.204,204.163,-14.832
0.417,0.918,0.669,53.589,202.637,-19.409
0.388,0.926,0.609,51.880,193.970,-26.184
0.381,0.902,0.559,47.729,190.369,-32.654
0.383,0.868,0.520,44.128,187.927,-40.466
0.391,0.832,0.477,43.213,188.049,-46.875
0.397,0.797,0.434,42.847,188.049,-54.138
0.389,0.759,0.372,43.396,187.622,-59.998
0.344,0.715,0.320,43.213,184.082,-64.514
0.367,0.682,0.294,41.992,178.711,-69.458
0.371,0.623,0.304,41.260,172.913,-74.158
0.388,0.564,0.367,42.053,169.861,-78.674
0.406,0.488,0.388,43.457,169.434,-81.909
0.427,0.437,0.417,45.837,172.668,-84.778
0.443,0.396,0.427,49.072,177.551,-86.182
0.461,0.366,0.412,51.697,181.091,-86.792
0.467,0.340,0.384,54.077,184.753,-86.853
0.468,0.267,0.327,46.021,176.514,-83.130
0.450,0.242,0.336,42.053,175.110,-81.787
0.436,0.221,0.338,36.560,175.110,-80.933
0.424,0.199,0.327,31.372,176.147,-79.590
0.414,0.204,0.300,27.100,176.331,-78.857
0.403,0.233,0.272,20.691,175.659,-78.796
0.386,0.274,0.246,15.198,172.974,-80.017
0.373,0.311,0.234,9.399,170.044,-83.313
0.352,0.322,0.238,5.066,165.894,-88.074
0.340,0.310,0.252,-0.061,164.917,-91.919
0.332,0.292,0.265,-3.540,165.039,-96.741
0.331,0.274,0.270,-6.836,168.945,-99.792
0.341,0.257,0.257,-8.911,173.035,-103.455
0.350,0.249,0.212,-9.216,179.565,-106.750
0.351,0.241,0.162,-8.728,183.533,-110.046
0.357,0.231,0.085,-6.470,187.195,-112.671
0.354,0.224,0.022,-3.052,187.866,-115.540
0.352,0.212,-0.034,1.831,187.073,-118.042
0.346,0.185,-0.075,7.019,186.646,-120.544
0.347,0.147,-0.121,30.518,186.035,-122.620
0.359,0.092,-0.170,26.489,186.340,-123.779
0.369,0.047,-0.233,36.743,186.218,-123.352
0.368,0.001,-0.288,51.636,184.998,-121.887
0.354,-0.030,-0.344,63.782,181.030,-118.896
0.328,-0.051,-0.372,75.745,176.880,-115.906
0.266,-0.055,-0.346,99.854,157.593,-108.704
0.257,-0.067,-0.323,99.731,155.762,-106.812
0.239,-0.075,-0.330,92.896,154.663,-103.821
0.219,-0.070,-0.376,80.933,150.452,-100.830
0.193,-0.062,-0.432,60.669,143.311,-96.985
0.178,-0.064,-0.499,42.053,131.470,-94.055
0.166,-0.057,-0.551,18.860,119.934,-90.637
0.156,-0.050,-0.601,-0.061,105.225,-87.158
0.151,-0.057,-0.630,-20.691,93.018,-82.703
0.147,-0.061,-0.658,-35.034,79.529,-78.796
0.136,-0.069,-0.670,-48.889,68.665,-74.097
0.127,-0.077,-0.673,-58.533,59.021,-70.251
0.113,-0.089,-0.676,-63.354,52.917,-66.345
0.100,-0.091,-0.689,-66.223,48.462,-63.416
0.088,-0.087,-0.714,-66.101,45.349,-60.669
0.083,-0.078,-0.755,-62.561,43.030,-59.021
0.084,-0.060,-0.793,-57.861,39.124,-57.190
0.087,-0.046,-0.841,-50.049,34.302,-56.580
0.094,-0.033,-0.870,-42.480,29.541,-56.274
0.124,-0.032,-0.978,-1.099,11.230,-66.589
0.141,-0.039,-1.012,11.414,5.188,-69.397
0.167,-0.051,-1.037,20.264,-2.625,-72.754
0.184,-0.075,-1.068,29.846,-11.108,-75.439
0.215,-0.104,-1.089,35.767,-21.912,-77.820
0.242,-0.142,-1.105,41.809,-32.288,-78.918
0.277,-0.182,-1.121,46.692,-45.105,-79.773
0.300,-0.246,-1.128,52.429,-56.152,-78.613
0.330,-0.304,-1.131,55.420,-69.763,-75.317
0.346,-0.368,-1.117,57.617,-81.238,-70.557
0.363,-0.421,-1.102,56.702,-94.055,-63.538
0.362,-0.487,-1.094,53.833,-103.577,-56.274
0.360,-0.534,-1.114,50.720,-112.915,-46.082
0.363,-0.559,-1.152,46.753,-119.995,-37.598
0.373,-0.564,-1.222,45.227,-131.348,-27.100
0.385,-0.556,-1.294,43.213,-142.395,-17.578
0.401,-0.537,-1.366,42.664,-159.424,-9.277
0.433,-0.507,-1.412,42.358,-176.331,-0.732
0.459,-0.481,-1.432,42.480,-197.754,5.859
0.510,-0.461,-1.431,43.457,-215.698,13.245
0.707,-0.379,-1.458,59.082,-310.547,39.917
0.746,-0.354,-1.438,68.176,-321.594,44.495
0.799,-0.327,-1.370,77.881,-343.872,49.561
0.855,-0.319,-1.241,89.844,-367.493,52.612
0.942,-0.344,-1.133,99.670,-385.498,58.289
1.033,-0.370,-1.014,114.502,-401.184,66.467
1.110,-0.393,-0.940,127.563,-413.818,79.468
1.130,-0.396,-0.866,140.930,-430.542,92.041
1.127,-0.392,-0.801,149.292,-447.144,108.765
1.120,-0.323,-0.696,155.762,-470.215,121.033
1.140,-0.278,-0.570,156.250,-492.065,132.202
1.178,-0.191,-0.380,152.649,-517.517,139.954
1.255,-0.160,-0.186,145.447,-537.415,149.353
1.323,-0.108,0.077,133.911,-557.129,157.532
1.405,-0.042,0.299,122.498,-569.580,166.748
1.450,0.028,0.571,104.614,-579.041,175.293
1.475,0.152,0.837,85.510,-585.632,183.472
1.349,0.884,2.721,-42.725,-576.599,147.583
1.288,0.936,3.327,-81.604,-545.227,124.146
1.216,0.923,3.745,-109.619,-505.188,92.712
1.147,0.856,4.000,-136.536,-443.665,67.200
1.049,0.735,4.000,-150.635,-388.428,40.100
0.973,0.612,3.997,-157.288,-329.041,21.606
0.907,0.450,3.914,-151.917,-288.940,4.395
0.868,0.305,3.753,-137.024,-251.404,-5.920
0.826,0.136,3.676,-106.506,-222.351,-13.062
0.778,-0.022,3.652,-71.838,-182.922,-15.686
0.705,-0.074,3.529,-26.428,-143.066,-13.611
0.639,-0.072,3.356,25.696,-95.886,-11.475
0.555,-0.024,3.162,48.157,-61.584,-10.986
0.459,0.039,2.895,72.998,-33.447,-11.414
0.348,0.113,2.715,90.820,-19.531,-12.939
0.266,0.171,2.542,92.590,-10.132,-16.113
0.163,0.213,2.413,81.787,-4.272,-19.226
0.130,0.223,2.170,49.866,-5.127,-22.644
0.121,0.215,2.131,41.016,-1.587,-25.085
0.175,0.178,2.056,16.113,5.310,-34.302
-0.090,0.116,1.736,-13.672,-3.235,-21.301
0.128,0.213,1.745,-36.316,-3.113,-35.095
0.161,0.033,1.660,-57.495,9.216,-44.312
0.012,-0.048,1.370,-65.063,10.132,-24.597
-0.057,0.041,1.194,-70.740,-7.996,-13.245
0.137,0.010,1.330,-72.266,-4.089,-32.959
0.156,-0.027,1.239,-65.491,11.292,-36.255
0.173,-0.071,1.117,-56.396,18.433,-38.635
0.193,-0.098,0.975,-32.471,22.705,-40.771
0.190,-0.139,0.875,-36.255,23.254,-41.626
0.187,-0.167,0.793,-25.208,22.583,-40.710
0.189,-0.185,0.760,-13.550,21.851,-39.917
0.187,-0.212,0.719,-4.089,21.301,-38.940
0.192,-0.244,0.697,6.104,20.386,-37.231
0.187,-0.266,0.680,11.963,18.860,-32.654
0.218,-0.275,0.668,16.541,16.846,-27.649
0.180,-0.266,0.630,15.930,13.550,-21.301
0.178,-0.255,0.661,13.550,7.629,-14.648
0.198,-0.220,0.715,8.057,3.906,-7.629
0.210,-0.210,0.717,0.488,1.160,-3.784
0.199,-0.194,0.731,-4.089,-1.404,2.502
0.187,-0.176,0.749,-9.705,-3.479,7.751
0.183,-0.143,0.766,-13.916,-5.066,13.428
0.186,-0.112,0.781,-18.188,-4.028,16.846
0.176,-0.072,0.788,-19.775,-2.014,19.958
0.165,-0.027,0.785,-18.555,0.916,20.386
0.138,0.020,0.784,-15.503,2.319,19.531
0.130,0.088,0.798,-12.512,5.188,18.799
0.129,0.104,0.816,-11.108,8.972,16.418
0.135,0.135,0.824,-10.864,13.916,12.695
0.140,0.162,0.826,-10.254,17.883,8.362
0.138,0.159,0.822,-10.132,22.522,4.700
0.141,0.147,0.808,-11.414,26.733,1.770
0.140,0.129,0.755,-13.123,31.372,-0.854
0.135,0.113,0.744,-15.076,34.363,-2.258
0.131,0.098,0.697,-16.235,37.415,-3.540
0.127,0.081,0.635,-16.235,38.452,-3.906
0.118,0.069,0.581,-15.320,39.124,-3.296
0.108,0.061,0.515,-13.062,39.307,-3.418
0.088,0.051,0.465,-10.498,38.452,-3.174
0.075,0.043,0.417,-5.188,36.987,-3.540
0.066,0.039,0.390,-1.038,36.011,-4.211
0.070,0.033,0.364,2.686,34.241,-4.639
0.070,0.021,0.342,4.517,32.593,-4.761
0.072,0.012,0.328,7.019,30.090,-4.517
0.073,-0.006,0.320,7.202,28.381,-3.845
0.070,-0.016,0.311,5.859,24.292,-2.747
0.066,-0.014,0.303,2.991,21.423,-1.587
0.072,-0.003,0.297,-0.854,16.418,-0.183
0.076,0.015,0.298,-5.493,12.817,0.244
0.087,0.026,0.303,-9.827,6.226,-0.183
0.091,0.032,0.328,-13.672,3.052,-0.854
0.102,0.024,0.357,-16.235,-0.732,-1.343
0.110,0.013,0.394,-18.127,-1.770,-2.258
0.103,-0.014,0.436,-16.785,3.357,-3.601
0.103,-0.010,0.424,-15.564,4.578,-4.089
0.104,-0.010,0.417,-13.733,6.226,-5.432
0.108,-0.019,0.415,-10.986,6.348,-6.592
0.115,-0.040,0.413,-8.850,7.507,-7.202
0.116,-0.062,0.410,-6.592,8.728,-7.507
0.115,-0.076,0.408,-4.028,9.705,-6.226
0.118,-0.087,0.402,-2.197,10.376,-4.761
0.122,-0.087,0.389,-0.793,11.597,-3.540
0.116,-0.086,0.374,0.488,10.071,-1.282
0.117,-0.081,0.366,1.343,9.338,0.549
0.116,-0.066,0.366,1.648,6.714,2.075
0.114,-0.051,0.367,0.977,5.188,3.601
0.114,-0.022,0.370,0.427,3.235,4.700
0.110,0.029,0.387,-1.343,0.610,4.761
0.116,0.025,0.413,-3.967,-1.892,4.028
0.113,0.041,0.448,-6.409,-4.089,3.052
0.110,0.043,0.486,-7.385,-4.028,1.465
0.114,0.041,0.523,-9.644,-4.089,0.305
0.115,0.036,0.540,-10.864,-2.197,-0.610
0.115,0.033,0.545,-11.169,-0.305,-0.793
0.112,0.022,0.539,-12.207,1.709,-1.526
0.110,0.016,0.530,-12.512,2.441,-2.136
0.111,0.009,0.523,-13.245,3.235,-2.380
0.116,0.003,0.517,-13.367,3.052,-2.930
0.118,-0.009,0.512,-13.672,4.333,-2.869
0.120,-0.022,0.505,-13.855,4.517,-2.563
0.121,-0.036,0.501,-13.672,5.981,-1.953
0.115,-0.055,0.494,-13.367,6.165,-1.160
0.113,-0.070,0.482,-12.390,7.996,0.488
0.105,-0.075,0.467,-11.108,8.545,3.052
0.105,-0.073,0.451,-10.315,9.521,4.517
0.101,-0.067,0.433,-9.949,9.521,6.409
0.096,-0.057,0.420,-9.644,8.179,8.057
0.090,-0.037,0.409,-9.949,6.042,8.911
0.087,-0.013,0.399,-11.902,4.089,9.216
0.081,0.014,0.392,-14.587,1.282,9.460
0.078,0.028,0.392,-17.700,-2.502,9.094
0.076,0.042,0.394,-19.348,-5.005,7.812
0.073,0.040,0.401,-20.996,-8.301,7.080
0.074,0.039,0.415,-22.583,-10.559,5.859
0.077,0.033,0.436,-23.865,-13.062,4.639
0.078,0.026,0.459,-23.010,-13.367,3.967

0.398,-1.462,0.766,-7.935,-188.049,52.612
0.416,-1.520,0.829,2.625,-195.984,57.739
0.439,-1.580,0.858,11.169,-188.477,66.895
0.446,-1.605,0.869,19.104,-184.082,76.965
0.447,-1.602,0.879,24.231,-182.922,90.576
0.444,-1.577,0.914,28.992,-185.486,102.112
0.466,-1.545,0.966,32.593,-186.768,114.624
0.501,-1.513,1.030,37.354,-186.584,123.840
0.540,-1.474,1.074,43.274,-183.105,135.071
0.555,-1.437,1.121,47.668,-178.955,145.935
0.543,-1.373,1.156,49.561,-177.673,157.471
0.505,-1.319,1.211,49.194,-180.420,171.936
0.439,-1.246,1.292,46.509,-183.655,183.838
0.446,-1.170,1.423,44.006,-186.279,195.435
0.454,-1.089,1.518,43.762,-184.021,202.026
0.494,-1.027,1.645,46.265,-175.110,207.886
0.533,-0.955,1.701,52.124,-163.757,213.013
0.568,-0.888,1.732,54.626,-150.269,220.093
0.567,-0.798,1.755,55.359,-141.968,226.807
0.553,-0.716,1.809,54.077,-137.451,236.145
0.553,-0.597,1.839,50.049,-135.498,243.408
0.588,-0.220,2.049,33.386,-100.403,263.611
0.561,-0.139,2.020,32.104,-88.989,265.564
0.517,-0.012,1.967,29.297,-77.576,266.052
0.457,0.091,1.933,25.879,-71.228,263.794
0.423,0.196,1.917,21.667,-66.406,259.888
0.395,0.292,1.920,18.311,-62.500,252.930
0.382,0.340,1.924,16.296,-56.091,246.155
0.429,0.435,1.859,15.137,-50.293,256.653
0.419,0.357,1.849,21.545,-38.574,227.905
0.321,0.428,1.843,19.836,-28.442,215.576
0.302,0.390,1.764,18.005,-18.188,215.271
0.277,0.373,1.735,15.076,-14.465,215.881
0.255,0.396,1.694,11.353,-13.794,216.431
0.312,0.449,1.657,8.179,-9.277,211.243
0.290,0.507,1.652,4.700,-7.751,202.698
-0.070,0.580,1.575,17.395,-8.850,198.975
0.329,0.422,1.685,9.094,-9.766,190.063
0.320,0.466,1.718,11.475,1.038,187.073
0.335,0.516,1.736,19.287,7.141,186.035
0.388,0.380,1.536,46.692,12.268,187.134
0.386,0.681,1.607,50.293,8.484,182.068
0.413,0.695,1.837,41.687,27.588,174.500
0.442,0.636,1.876,36.316,40.344,174.500
0.434,0.713,1.854,42.969,47.974,172.485
0.447,0.834,1.844,47.974,55.176,168.274
0.456,0.925,1.830,52.185,76.904,158.264
0.439,0.984,1.885,53.772,72.449,148.865
0.506,0.906,1.922,52.612,85.510,147.949
0.489,1.050,1.878,56.335,98.511,146.057
0.455,1.235,1.792,57.861,106.689,125.305
0.434,1.327,1.695,60.364,112.183,130.554
0.410,1.392,1.671,65.430,114.441,119.995
0.377,1.442,1.649,73.425,115.784,106.567
0.354,1.504,1.653,84.412,120.117,95.825
0.327,1.562,1.663,93.140,125.610,81.909
0.217,1.677,1.558,53.406,156.738,33.875
0.201,1.658,1.520,41.504,146.851,25.391
0.307,1.702,1.517,13.672,160.217,2.075
0.296,1.652,1.427,-2.258,171.326,1.465
0.278,1.578,1.307,-8.606,170.410,-12.085
0.269,1.524,1.194,-10.437,166.687,-24.109
0.263,1.464,1.144,-15.076,163.635,-31.250
0.269,1.406,1.094,-18.494,160.400,-37.048
0.291,1.313,1.072,-17.639,157.898,-42.847
0.206,1.305,1.039,-13.794,140.991,-50.354
0.360,1.234,1.094,-6.653,160.278,-58.533
0.262,1.099,0.934,0.549,161.865,-62.317
0.354,1.112,0.982,14.221,158.020,-67.627
0.428,1.058,0.983,19.775,170.471,-74.158
0.416,0.971,0.952,46.021,176.086,-75.928
0.373,0.938,0.866,44.373,178.162,-76.538
0.294,0.931,0.804,57.190,162.781,-77.698
0.327,0.948,0.865,67.505,153.381,-80.688
0.409,0.926,0.985,71.228,155.334,-84.290
0.439,0.881,1.005,75.317,164.185,-84.534
0.436,0.844,1.015,80.200,173.401,-86.182
0.419,0.821,1.004,82.153,181.458,-88.318
0.407,0.812,0.974,79.712,184.326,-91.797
0.408,0.805,0.919,73.120,185.181,-93.079
0.431,0.796,0.878,64.880,185.120,-94.971
0.464,0.778,0.852,56.946,185.120,-95.703
0.481,0.755,0.838,47.668,184.753,-96.558
0.480,0.739,0.802,41.138,185.364,-96.375
0.482,0.715,0.775,34.424,186.768,-96.741
0.490,0.707,0.723,29.785,190.369,-96.863
0.492,0.701,0.709,24.902,193.848,-96.924
0.495,0.698,0.524,3.052,201.599,-104.614
0.497,0.681,0.463,-4.639,201.904,-107.361
0.521,0.630,0.411,-14.282,203.552,-111.145
0.509,0.615,0.344,-22.461,203.796,-113.953
0.519,0.580,0.270,-31.860,201.599,-117.371
0.533,0.549,0.207,-39.978,202.026,-122.864
0.433,0.506,0.136,-45.898,200.073,-125.366
0.509,0.438,0.067,-47.852,197.571,-128.296
0.480,0.393,0.007,-46.509,191.528,-129.211
0.504,0.346,-0.020,-42.480,190.247,-129.761
0.499,0.298,-0.067,-35.950,186.523,-130.859
0.498,0.238,-0.094,-31.067,182.068,-132.324
0.494,0.192,-0.131,-24.902,179.077,-132.446
0.486,0.139,-0.175,-20.996,177.063,-132.507
0.471,0.093,-0.217,-18.250,172.363,-131.409
0.453,0.060,-0.244,-17.029,166.321,-129.761
0.435,0.046,-0.264,-15.991,157.654,-128.540
0.424,0.026,-0.264,-17.822,149.170,-127.441
0.367,-0.095,-0.199,-24.719,127.991,-114.685
0.352,-0.118,-0.188,-26.367,123.596,-111.633
0.333,-0.133,-0.188,-28.381,119.019,-107.544
0.319,-0.144,-0.184,-31.189,113.403,-104.309
0.321,-0.149,-0.177,-33.203,108.154,-100.098
0.322,-0.150,-0.162,-35.767,103.516,-96.680
0.323,-0.155,-0.154,-38.513,99.426,-93.323
0.320,-0.152,-0.156,-41.687,97.229,-91.003
0.317,-0.139,-0.170,-43.518,96.558,-88.806
0.321,-0.129,-0.191,-46.204,97.961,-88.196
0.317,-0.128,-0.225,-49.133,100.464,-87.891
0.303,-0.127,-0.270,-50.049,101.440,-86.731
0.286,-0.127,-0.315,-50.598,100.647,-84.473
0.272,-0.125,-0.362,-49.316,98.083,-80.505
0.269,-0.126,-0.434,-48.157,92.590,-74.646
0.275,-0.133,-0.444,-44.739,87.952,-69.092
0.273,-0.136,-0.477,-41.260,82.458,-62.012
0.257,-0.133,-0.532,-34.546,79.346,-57.312
0.141,-0.046,-0.666,-13.428,57.373,-52.368
0.117,-0.031,-0.661,-10.681,49.377,-53.650
0.094,-0.030,-0.652,-8.789,43.701,-55.420
0.078,-0.043,-0.646,-7.324,37.170,-57.983
0.071,-0.067,-0.641,-7.324,33.203,-60.547
0.072,-0.094,-0.646,-6.104,30.518,-62.134
0.070,-0.138,-0.645,-7.812,29.419,-62.256
0.056,-0.173,-0.658,-10.864,28.564,-60.791
0.032,-0.201,-0.691,-17.456,28.137,-57.556
0.013,-0.214,-0.755,-25.269,26.733,-54.138
-0.007,-0.210,-0.821,-31.921,24.353,-50.842
-0.022,-0.190,-0.924,-38.940,20.447,-48.767
-0.026,-0.172,-1.009,-43.274,13.916,-47.363
-0.033,-0.161,-1.099,-48.889,3.296,-46.814
-0.035,-0.154,-1.151,-51.208,-6.165,-45.776
-0.037,-0.151,-1.198,-54.016,-18.921,-46.326
-0.026,-0.150,-1.234,-55.908,-29.846,-46.631
0.025,-0.141,-1.285,-56.824,-38.025,-47.302
0.024,-0.133,-1.357,-55.542,-48.584,-47.913
0.051,-0.128,-1.426,-53.894,-58.350,-48.889
0.162,-0.165,-1.671,-31.860,-128.296,-52.795
0.214,-0.200,-1.708,-19.043,-149.475,-52.979
0.283,-0.237,-1.725,-5.737,-166.443,-51.819
0.357,-0.283,-1.725,11.841,-186.768,-48.828
0.392,-0.320,-1.700,27.344,-206.055,-47.729
0.413,-0.366,-1.652,46.387,-222.229,-46.631
0.459,-0.401,-1.593,62.866,-240.112,-44.495
0.516,-0.456,-1.487,82.947,-254.089,-41.077
0.597,-0.505,-1.350,96.802,-266.479,-34.119
0.666,-0.554,-1.260,109.070,-275.635,-25.574
0.733,-0.585,-1.183,117.249,-284.668,-11.536
0.773,-0.620,-1.118,121.521,-293.823,2.441
0.811,-0.627,-1.068,123.291,-307.617,21.667
0.872,-0.609,-1.034,123.474,-322.144,37.476
0.882,-0.577,-0.988,121.216,-342.102,55.847
0.925,-0.530,-0.928,118.835,-359.375,69.763
