aX,aY,aZ,gX,gY,gZ
0.348,0.988,2.051,-39.185,169.556,-36.987
0.343,0.996,1.992,-48.584,186.218,-47.424
0.335,1.003,1.930,-55.115,201.355,-60.364
0.322,0.994,1.848,-58.655,218.384,-72.571
0.317,0.970,1.789,-59.570,233.704,-88.989
0.327,0.936,1.724,-57.190,252.197,-103.088
0.346,0.879,1.668,-51.208,268.188,-116.882
0.362,0.834,1.595,-43.640,288.147,-133.362
0.381,0.783,1.534,-32.166,305.237,-147.522
0.401,0.740,1.440,-21.729,324.402,-163.269
0.414,0.695,1.386,-9.766,338.623,-176.758
0.425,0.659,1.283,0.610,353.821,-192.627
0.430,0.615,1.251,11.475,365.784,-205.139
0.442,0.580,1.214,20.325,379.456,-220.276
0.455,0.554,1.177,28.076,391.235,-231.567
0.475,0.533,1.136,31.921,419.678,-243.958
0.504,0.522,1.071,32.593,417.297,-254.639
0.522,0.510,0.998,29.114,428.528,-264.343
0.549,0.489,0.879,22.034,437.073,-268.494
0.587,0.474,0.773,13.489,440.369,-270.813
0.578,0.392,0.343,-39.429,416.870,-253.479
0.555,0.377,0.247,-50.537,404.602,-250.061
0.540,0.363,0.182,-61.707,393.921,-247.192
0.534,0.347,0.131,-67.505,382.874,-245.117
0.530,0.325,0.106,-73.608,374.573,-242.676
0.518,0.302,0.079,-76.660,367.432,-240.112
0.507,0.277,0.063,-80.078,362.244,-239.075
0.494,0.269,0.049,-80.994,357.971,-237.915
0.445,0.247,0.011,-86.060,355.469,-234.375
0.508,0.239,-0.031,-89.661,354.858,-231.628
0.509,0.189,-0.047,-90.149,351.746,-230.103
0.510,0.146,-0.069,-88.501,348.938,-226.685
0.506,0.097,-0.089,-88.501,348.083,-223.755
0.477,0.053,-0.114,-88.135,344.849,-218.750
0.463,0.020,-0.129,-88.013,342.773,-215.942
0.454,-0.005,-0.142,-90.698,341.614,-211.121
0.454,-0.012,-0.160,-95.032,340.881,-205.444
0.485,-0.010,-0.218,-98.938,339.600,-197.693
0.522,-0.050,-0.473,-131.958,317.017,-150.146
0.476,-0.042,-0.562,-141.541,303.284,-136.597
0.434,-0.031,-0.662,-148.987,282.959,-126.953
0.389,-0.009,-0.732,-155.273,262.756,-117.188
0.357,0.004,-0.795,-158.691,236.755,-110.962
0.321,0.021,-0.829,-160.400,214.905,-104.431
0.294,0.033,-0.857,-160.156,190.186,-100.037
0.271,0.048,-0.875,-156.799,170.349,-96.069
0.259,0.060,-0.900,-152.649,150.208,-92.407
0.240,0.077,-0.923,-143.860,132.629,-88.806
0.220,0.080,-0.946,-133.606,114.075,-86.670
0.199,0.074,-0.964,-119.080,96.680,-84.290
0.187,0.060,-0.979,-105.835,78.308,-82.642
0.177,0.047,-0.982,-87.830,62.805,-79.590
0.174,0.050,-0.971,-72.571,46.143,-76.050
0.176,0.065,-0.950,-57.983,31.738,-72.021
0.148,0.131,-0.850,-28.259,-30.396,-63.232
0.143,0.135,-0.843,-23.193,-45.959,-63.416
0.140,0.128,-0.849,-17.822,-58.899,-63.599
0.145,0.118,-0.865,-9.094,-74.097,-63.049
0.155,0.109,-0.883,0.000,-87.280,-62.622
0.158,0.092,-0.910,12.085,-104.736,-60.547
0.171,0.085,-0.922,22.156,-119.934,-57.556
0.180,0.089,-0.917,32.837,-139.282,-55.481
0.198,0.094,-0.902,42.725,-170.959,-53.345
0.211,0.095,-0.879,54.138,-173.645,-51.331
0.226,0.095,-0.860,63.293,-189.087,-49.011
0.234,0.095,-0.840,74.829,-206.665,-46.509
0.253,0.103,-0.823,86.121,-219.971,-42.542
0.263,0.114,-0.808,97.107,-235.901,-39.001
0.279,0.131,-0.794,105.225,-248.779,-35.645
0.287,0.149,-0.777,116.516,-264.160,-33.691
0.299,0.165,-0.770,125.366,-276.428,-32.166
0.319,0.168,-0.784,137.817,-290.527,-31.067
0.343,0.178,-0.797,148.010,-302.368,-28.503
0.360,0.186,-0.815,160.645,-318.176,-25.879
0.484,0.254,-0.703,193.115,-385.803,-12.390
0.526,0.269,-0.653,197.021,-398.682,-8.667
0.561,0.272,-0.598,200.134,-411.987,-5.188
0.600,0.269,-0.558,201.904,-422.363,0.305
0.627,0.311,-0.515,203.674,-432.861,5.310
0.647,0.304,-0.478,203.613,-442.566,10.376
0.668,0.324,-0.428,198.669,-454.895,13.428
0.694,0.338,-0.387,190.247,-466.248,16.663
0.723,0.334,-0.340,180.786,-481.201,18.799
0.753,0.344,-0.297,166.077,-492.432,21.179
0.763,0.348,-0.244,151.855,-507.935,21.790
0.775,0.341,-0.198,132.751,-520.264,21.606
0.801,0.323,-0.123,115.723,-534.424,21.362
0.831,0.275,-0.050,94.299,-543.945,21.179
0.880,0.243,0.059,77.698,-551.941,21.118
0.939,0.174,0.112,61.096,-555.237,20.996
1.017,0.107,0.212,53.284,-557.861,22.339
1.057,0.030,0.285,54.077,-556.824,24.963
1.056,-0.030,0.388,62.195,-552.185,28.503
1.024,-0.068,0.538,75.012,-539.429,32.410
0.964,-0.065,0.668,84.534,-522.400,35.767
0.918,-0.005,0.808,94.177,-497.925,35.767
0.857,0.119,1.256,133.789,-390.015,12.817
0.862,0.164,1.331,139.526,-347.290,4.822
0.866,0.205,1.393,142.151,-330.933,-1.099
0.846,0.234,1.414,139.282,-307.983,-7.874
0.834,0.256,1.424,133.545,-286.560,-14.465
0.842,0.259,1.452,129.211,-274.597,-23.804
0.856,0.235,1.453,123.108,-262.207,-32.471
0.847,0.202,1.476,119.385,-260.132,-41.199
0.873,0.170,1.563,118.408,-254.639,-47.791
0.895,0.111,1.661,112.854,-245.605,-52.246
0.918,0.067,1.769,106.445,-228.210,-53.650
0.928,0.016,1.830,100.342,-211.365,-53.772
0.919,-0.030,1.856,96.619,-191.162,-52.246
0.904,-0.076,1.861,92.773,-175.903,-48.218
0.881,-0.096,1.855,89.539,-161.743,-41.931
0.858,-0.100,1.860,84.045,-151.672,-36.560
0.825,-0.098,1.877,77.515,-143.799,-30.212
0.794,-0.097,1.904,67.444,-136.108,-24.109
0.770,-0.087,1.928,57.312,-128.479,-16.052
0.722,-0.074,1.955,42.542,-119.690,-8.972
0.729,-0.065,1.964,29.663,-108.826,0.610
0.575,0.003,1.837,-24.963,-66.345,30.518
0.556,0.033,1.798,-37.109,-58.411,34.363
0.511,0.040,1.719,-48.096,-50.232,38.940
0.471,0.066,1.708,-61.584,-44.800,43.335
0.474,0.089,1.708,-73.181,-32.471,43.152
0.458,0.076,1.654,-84.778,-16.846,41.199
0.388,0.055,1.543,-89.722,-4.822,41.748
0.336,0.051,1.380,-91.248,-0.366,43.274
0.310,0.068,1.291,-90.454,-0.366,43.274
0.300,0.081,1.210,-88.318,-0.122,41.809
0.278,0.090,1.152,-85.999,2.380,38.696
0.255,0.096,1.088,-80.933,4.456,35.889
0.223,0.100,1.046,-74.890,6.409,31.250
0.195,0.105,1.012,-68.298,9.094,25.818
0.168,0.104,0.991,-58.777,11.169,19.165
0.152,0.108,0.972,-51.636,15.198,11.536
0.142,0.104,0.957,-43.701,18.433,5.615
0.143,0.102,0.908,-37.781,23.193,-1.160
0.150,0.094,0.911,-32.043,26.672,-4.822
0.161,0.090,0.846,-28.381,31.433,-8.423
0.169,0.082,0.831,-24.597,33.447,-10.742
0.172,0.077,0.798,-21.606,35.156,-12.390
0.177,0.070,0.759,-19.226,36.316,-12.512
0.187,0.061,0.732,-16.663,37.048,-12.634
0.197,0.060,0.702,-15.015,37.537,-11.902
0.189,0.052,0.676,-14.709,38.147,-9.949
0.185,0.051,0.645,-14.587,37.842,-7.874
0.193,0.058,0.622,-14.465,37.048,-5.005
0.186,0.060,0.602,-14.282,36.011,-3.479
0.179,0.062,0.588,-16.052,34.180,-1.648
0.176,0.065,0.575,-16.907,32.288,-0.671
0.180,0.069,0.569,-18.127,31.494,0.305
0.183,0.068,0.560,-19.104,30.884,0.977
0.189,0.067,0.555,-18.494,31.128,1.770
0.194,0.067,0.546,-19.287,32.227,2.747
0.197,0.068,0.518,-18.311,34.363,3.479
0.199,0.069,0.489,-16.785,35.828,4.089
0.195,0.069,0.455,-14.526,36.133,4.883
0.187,0.068,0.428,-11.658,35.278,5.066
0.182,0.067,0.402,-7.568,33.447,5.066
0.172,0.070,0.389,-4.944,31.555,4.578
0.170,0.074,0.388,-1.038,29.297,3.540
0.167,0.079,0.396,2.686,27.527,2.380
0.169,0.081,0.411,5.188,26.184,1.160
0.170,0.079,0.422,6.470,26.123,-15.015
0.174,0.075,0.430,7.629,26.978,-0.244
0.177,0.075,0.439,8.545,27.649,0.122
0.179,0.075,0.432,9.583,29.541,0.610
0.180,0.081,0.418,10.254,30.151,1.099
0.174,0.091,0.400,9.949,30.029,1.587
0.165,0.101,0.388,9.705,27.466,1.099
0.160,0.108,0.385,8.423,24.658,0.671
0.157,0.114,0.391,6.836,20.447,-0.671
0.187,0.116,0.411,3.906,18.127,-1.465
0.160,0.117,0.432,2.258,15.869,-2.930
0.163,0.116,0.451,-0.732,15.076,-4.089
0.171,0.112,0.464,-3.235,30.640,-4.211
0.172,0.106,0.474,-4.944,16.846,-5.371
0.172,0.105,0.475,-5.981,17.334,-6.165
0.177,0.099,0.475,-6.897,19.714,-6.409
0.183,0.091,0.466,-7.324,21.301,-6.714
0.190,0.091,0.432,-7.141,23.499,-6.287
0.193,0.088,0.393,-5.676,23.071,-5.188
0.190,0.086,0.355,-3.906,19.226,-5.188
0.188,0.088,0.339,-2.441,15.198,-5.310
0.192,0.083,0.447,-0.244,2.014,-4.089
0.194,0.079,0.474,0.488,4.578,-3.540
0.194,0.077,0.483,1.221,6.592,-2.747
0.188,0.079,0.485,1.587,9.766,-1.770
0.184,0.090,0.479,1.953,12.024,-0.793
0.178,0.099,0.477,2.136,14.648,-0.671
0.178,0.112,0.472,1.099,15.503,0.061
0.172,0.123,0.467,0.305,15.930,-0.244
0.168,0.132,0.457,-1.465,17.334,-1.343
0.163,0.135,0.445,-3.784,16.724,-1.587
0.163,0.132,0.431,-5.737,16.418,-1.831
0.167,0.138,0.426,-7.263,13.306,-2.930
0.167,0.136,0.427,-8.728,11.780,-2.991
0.169,0.137,0.435,-10.681,8.545,-3.113
0.169,0.136,0.447,-12.329,6.958,-3.906
0.164,0.133,0.464,-14.221,6.897,-4.028
0.162,0.132,0.470,-16.418,6.897,-4.517
0.160,0.133,0.479,-17.944,8.667,-5.920
0.159,0.130,0.481,-18.372,9.583,-7.324
0.158,0.126,0.479,-19.165,11.658,-8.545
0.157,0.120,0.475,-18.921,12.939,-10.864
0.158,0.115,0.465,-17.517,13.855,-12.085
0.163,0.111,0.456,-15.259,15.625,-13.428
0.165,0.102,0.441,-12.756,16.296,-14.893
0.167,0.094,0.427,-10.742,17.151,-15.503
0.168,0.088,0.411,-6.836,16.418,-15.747
0.172,0.080,0.406,-4.761,14.709,-16.418
0.173,0.078,0.409,-1.953,12.451,-16.785
0.174,0.075,0.419,0.488,9.766,-16.785
0.178,0.070,0.437,1.465,7.324,-16.785
0.181,0.062,0.457,1.587,5.798,-16.479
0.182,0.056,0.479,1.770,5.798,-15.747
0.185,0.052,0.495,1.343,5.737,-15.259
0.191,0.049,0.504,1.892,7.751,-14.709
0.191,0.044,0.504,1.587,8.972,-12.878
0.194,0.040,0.499,1.648,11.475,-11.597
0.195,0.040,0.487,2.136,12.390,-9.766
0.193,0.042,0.476,2.686,13.062,-7.507
0.191,0.046,0.472,2.686,13.184,-6.348
0.187,0.049,0.465,2.563,11.963,-4.639
0.182,0.056,0.467,2.686,11.414,-4.089
0.176,0.065,0.467,1.953,10.376,-3.540
0.172,0.073,0.468,0.610,9.583,-3.418
0.172,0.078,0.468,-0.732,7.935,-3.357
0.173,0.079,0.475,-2.258,6.714,-2.930
0.176,0.081,0.475,-4.089,5.005,-2.258
0.180,0.078,0.482,-4.456,4.333,-0.916
0.178,0.080,0.483,-6.042,4.028,0.061
0.171,0.081,0.485,-6.165,4.028,0.122
0.164,0.082,0.484,-5.798,5.188,0.244
0.157,0.083,0.483,-5.676,4.944,-0.671
0.156,0.084,0.487,-4.761,6.470,-1.526
0.155,0.079,0.486,-4.150,6.653,-2.075
0.156,0.077,0.488,-3.235,7.874,-2.686
0.156,0.075,0.488,-1.648,8.972,-3.357
0.159,0.073,0.485,-1.526,8.972,-3.418
0.159,0.070,0.476,-0.427,10.620,-3.723
0.158,0.072,0.463,1.526,10.437,-3.723
0.153,0.077,0.452,2.136,9.399,-4.028
0.146,0.087,0.443,3.235,6.958,-4.700
0.146,0.088,0.443,2.991,4.272,-5.371
0.149,0.089,0.448,2.258,0.732,-5.615
0.152,0.084,0.463,1.526,-0.854,-5.432
0.156,0.082,0.472,1.282,-1.892,-5.432
0.156,0.078,0.484,0.671,-2.258,-4.761
0.156,0.072,0.492,1.160,-1.282,-4.150
0.152,0.071,0.498,0.366,-0.305,-3.662
0.150,0.074,0.500,0.916,1.038,-3.479
0.146,0.074,0.500,0.732,1.160,-3.357
0.145,0.070,0.500,0.366,2.563,-3.113
0.144,0.071,0.498,0.000,2.380,-2.808
0.142,0.072,0.497,-0.671,3.357,-2.747
0.141,0.072,0.497,-0.793,3.113,-2.197
0.141,0.074,0.493,-1.038,3.479,-2.075
0.141,0.078,0.494,-1.709,2.136,-2.441
0.138,0.079,0.494,-1.709,3.052,-2.808
0.141,0.080,0.493,-2.625,2.014,-3.357
0.146,0.081,0.494,-2.625,2.136,-3.662
0.150,0.081,0.495,-1.465,1.953,-3.662
0.152,0.079,0.498,-0.977,1.770,-3.784
0.150,0.078,0.500,-1.343,2.441,-3.662
0.151,0.077,0.498,-0.183,2.563,-3.662
0.152,0.076,0.498,1.648,4.028,-3.357
0.151,0.077,0.496,2.991,4.578,-3.357
0.150,0.077,0.493,4.089,4.883,-3.357
0.150,0.080,0.490,5.920,5.005,-3.235
0.151,0.084,0.493,7.141,4.761,-3.418

0.857,0.201,1.588,81.787,-343.567,207.336
0.848,0.237,1.668,81.787,-321.167,203.491
0.813,0.281,1.712,83.374,-302.734,198.608
0.776,0.323,1.766,86.914,-279.602,193.115
0.690,0.371,1.812,91.858,-265.564,186.829
0.669,0.431,1.877,95.520,-247.681,177.917
0.617,0.498,1.961,96.863,-234.619,169.983
0.620,0.562,2.059,95.886,-218.567,159.729
0.625,0.629,2.103,94.666,-204.346,151.367
0.610,0.657,2.138,93.567,-191.223,142.395
0.607,0.705,2.196,92.590,-172.180,133.850
0.539,0.726,2.189,94.421,-163.208,124.756
0.516,0.802,2.257,96.863,-150.330,116.516
0.504,0.817,2.349,93.262,-129.456,108.521
0.456,0.856,2.384,87.646,-104.736,100.647
0.399,0.922,2.391,82.825,-87.891,92.041
0.366,1.004,2.401,77.515,-73.608,79.346
0.335,1.083,2.404,68.298,-64.148,66.711
0.301,1.115,2.408,57.556,-53.467,51.941
0.287,1.124,2.405,41.687,-43.335,41.199
0.275,1.113,2.394,28.870,-31.738,29.419
0.273,1.063,2.373,14.465,-21.362,20.813
0.272,1.074,2.362,2.869,-11.169,12.329
0.264,1.064,2.350,-10.620,1.648,5.493
0.253,1.062,2.340,-21.362,14.160,-2.930
0.244,1.060,2.323,-35.095,27.649,-9.949
0.239,1.047,2.304,-46.021,41.077,-18.738
0.240,1.027,2.274,-55.908,55.603,-26.428
0.250,0.997,2.241,-66.223,69.031,-34.363
0.262,0.964,2.186,-74.036,85.083,-40.894
0.270,0.891,1.908,-92.834,143.677,-70.129
0.261,0.863,1.833,-93.445,156.250,-80.200
0.263,0.833,1.749,-91.797,170.776,-90.149
0.263,0.792,1.685,-87.158,182.373,-102.722
0.280,0.752,1.607,-81.421,197.449,-114.014
0.278,0.708,1.541,-72.510,208.496,-125.977
0.288,0.685,1.485,-48.584,220.032,-140.442
0.296,0.670,1.454,-54.688,231.628,-152.771
0.301,0.655,1.427,-47.424,247.620,-166.199
0.301,0.633,1.391,-39.612,261.963,-177.124
0.302,0.612,1.313,-32.593,277.588,-190.735
0.303,0.582,1.297,-22.461,291.260,-203.247
0.307,0.564,1.261,-13.306,305.420,-218.750
0.313,0.559,1.227,-2.808,317.871,-232.422
0.329,0.555,1.203,3.601,331.726,-248.840
0.356,0.537,1.162,10.315,344.482,-260.315
0.408,0.504,1.119,14.954,355.713,-272.217
0.447,0.479,1.057,19.104,370.300,-278.503
0.495,0.464,1.006,20.935,379.333,-285.522
0.515,0.431,0.919,20.264,388.916,-289.490
0.527,0.387,0.835,17.578,392.639,-290.588
0.533,0.369,0.733,12.207,393.921,-289.124
0.519,0.302,0.432,-46.265,367.187,-270.020
0.496,0.286,0.372,-42.664,358.215,-265.625
0.484,0.280,0.308,-50.964,348.389,-262.512
0.439,0.264,0.265,-60.547,339.539,-260.559
0.459,0.253,0.230,-67.444,331.177,-259.277
0.451,0.237,0.208,-72.571,325.867,-258.789
0.450,0.222,0.180,-77.087,320.801,-258.423
0.453,0.203,0.139,-81.299,318.420,-258.728
0.452,0.181,0.064,-83.862,315.369,-258.362
0.458,0.153,0.036,-86.487,311.646,-257.080
0.441,0.124,-0.011,-89.478,306.763,-249.878
0.471,0.089,-0.061,-89.722,301.636,-246.643
0.458,0.057,-0.105,-88.806,294.861,-242.432
0.452,0.027,-0.152,-86.487,288.513,-238.953
0.450,0.009,-0.188,-85.083,281.982,-232.605
0.458,-0.021,-0.227,-82.581,276.489,-227.600
0.461,-0.052,-0.265,-79.468,271.362,-220.825
0.454,-0.091,-0.315,-73.547,265.442,-214.294
0.351,-0.160,-0.452,-48.218,236.511,-182.617
0.376,-0.191,-0.488,-41.992,227.661,-175.781
0.362,-0.225,-0.520,-34.058,220.093,-168.091
0.333,-0.239,-0.571,-26.978,209.778,-157.471
0.281,-0.243,-0.611,-17.578,198.792,-147.949
0.229,-0.238,-0.615,-11.230,187.317,-141.724
0.276,-0.246,-0.629,-4.639,175.964,-131.592
0.310,-0.239,-0.653,6.226,162.354,-121.643
0.318,-0.251,-0.674,15.564,149.719,-108.093
0.314,-0.270,-0.679,25.635,134.644,-97.656
0.304,-0.277,-0.677,33.875,123.474,-83.557
0.292,-0.262,-0.666,42.969,111.267,-72.510
0.276,-0.229,-0.657,49.500,103.210,-59.998
0.263,-0.206,-0.655,55.725,93.933,-50.232
0.251,-0.194,-0.659,58.838,85.938,-39.612
0.240,-0.188,-0.674,62.256,76.965,-31.677
0.231,-0.174,-0.696,65.613,67.566,-22.095
0.216,-0.159,-0.725,68.054,54.199,-15.442
0.158,-0.061,-0.781,61.218,-12.817,2.747
0.149,-0.033,-0.781,57.007,-45.410,4.822
0.145,-0.010,-0.785,51.270,-52.185,6.042
0.142,0.012,-0.784,45.654,-70.251,6.897
0.147,0.023,-0.778,39.001,-93.750,7.080
0.154,0.020,-0.758,33.875,-110.718,7.690
0.167,0.011,-0.728,29.724,-131.531,8.606
0.182,-0.005,-0.705,28.748,-145.752,10.437
0.194,-0.019,-0.689,29.541,-162.476,12.695
0.206,-0.025,-0.678,34.241,-174.194,16.357
0.208,-0.031,-0.668,39.551,-187.988,19.226
0.213,-0.035,-0.655,47.974,-198.730,22.095
0.214,-0.037,-0.633,56.335,-212.036,24.353
0.226,-0.041,-0.610,67.810,-222.412,27.832
0.240,-0.038,-0.581,78.125,-232.910,31.555
0.256,-0.030,-0.556,91.614,-240.967,36.255
0.270,-0.024,-0.526,101.440,-248.779,40.283
0.284,-0.015,-0.498,111.816,-255.554,46.082
0.289,-0.010,-0.465,120.483,-262.329,50.842
0.303,-0.013,-0.448,129.089,-267.212,57.556
0.322,-0.011,-0.435,136.414,-273.254,63.538
0.340,-0.003,-0.435,147.034,-277.710,70.435
0.390,0.064,-0.458,187.073,-307.007,97.839
0.401,0.087,-0.443,191.711,-318.848,103.760
0.416,0.119,-0.416,192.749,-330.566,110.291
0.424,0.141,-0.376,172.913,-345.764,115.112
0.442,0.159,-0.344,177.795,-358.704,120.483
0.458,0.168,-0.309,165.405,-373.657,127.869
0.465,0.169,-0.288,146.606,-386.658,133.789
0.447,0.167,-0.271,127.625,-402.344,142.639
0.494,0.182,-0.244,102.356,-417.847,148.315
0.517,0.203,-0.216,80.505,-437.378,151.489
0.579,0.213,-0.168,56.702,-455.566,152.222
0.652,0.205,-0.120,39.795,-476.318,152.222
0.691,0.162,-0.049,21.179,-492.371,152.649
0.718,0.113,0.029,7.629,-505.554,155.396
0.728,0.054,0.131,-3.418,-516.785,158.936
0.726,-0.012,0.211,-8.057,-522.705,164.368
0.720,-0.052,0.311,-7.385,-524.658,169.189
0.709,-0.093,0.397,-2.014,-522.339,175.354
0.752,0.029,0.821,51.025,-455.933,180.237
0.770,0.082,0.928,67.871,-449.646,176.086
0.788,0.153,1.042,79.285,-428.406,169.434
0.773,0.195,1.116,91.736,-402.222,161.072
0.729,0.235,1.184,103.149,-386.902,150.757
0.716,0.292,1.340,112.854,-366.577,139.893
0.716,0.358,1.511,117.310,-344.910,111.633
0.704,0.417,1.701,114.380,-312.561,110.168
0.683,0.462,1.811,107.849,-284.241,79.102
0.665,0.469,1.864,103.394,-253.479,75.439
0.663,0.456,1.856,99.548,-231.262,61.768
0.669,0.436,1.818,97.656,-210.083,48.279
0.664,0.399,1.758,93.933,-197.876,39.612
0.658,0.352,1.706,90.027,-172.241,32.288
0.649,0.328,1.669,85.022,-180.908,27.344
0.646,0.308,1.671,79.834,-176.025,21.973
0.641,0.295,1.704,70.923,-171.814,16.968
0.639,0.276,1.764,63.416,-166.748,12.329
0.635,0.254,1.832,54.077,-159.485,9.705
0.637,0.229,1.880,42.297,-150.635,8.240
0.636,0.219,1.927,15.869,-138.245,8.362
0.634,0.209,1.965,18.188,-124.939,9.644
0.622,0.199,1.982,7.080,-107.239,12.268
0.595,0.200,1.971,-6.592,-91.980,14.709
0.554,0.203,1.940,-19.043,-77.698,17.273
0.518,0.204,1.877,-34.790,-61.584,19.409
0.486,0.209,1.812,-46.814,-51.880,21.118
0.466,0.209,1.734,-60.425,-41.992,21.851
0.375,0.158,1.466,-83.130,-14.282,22.583
0.343,0.149,1.406,-83.557,-7.446,23.010
0.312,0.144,1.336,-83.130,0.610,22.705
0.279,0.146,1.278,-81.543,6.958,21.667
0.252,0.150,1.205,-78.003,13.550,19.653
0.224,0.158,1.142,-73.853,18.799,16.235
0.201,0.168,1.068,-70.068,22.034,11.841
0.182,0.174,1.004,-64.270,24.597,6.714
0.162,0.177,0.946,-59.143,24.536,-0.061
0.155,0.176,0.910,-52.734,25.208,-5.554
0.149,0.171,0.881,-47.668,24.658,-11.963
0.149,0.163,0.859,-42.297,25.085,-16.174
0.154,0.153,0.839,-38.452,26.794,-20.813
0.161,0.141,0.819,-34.912,27.527,-23.499
0.175,0.131,0.801,-31.860,29.968,-25.269
0.185,0.117,0.771,-29.236,30.457,-26.062
0.194,0.104,0.744,-26.550,31.738,-25.696
0.194,0.092,0.713,-23.987,33.203,-24.841
0.193,0.081,0.688,-22.278,33.630,-23.865
0.194,0.076,0.659,-20.264,34.546,-22.583
0.179,0.070,0.639,-19.409,33.691,-20.508
0.174,0.060,0.615,-18.188,34.058,-17.944
0.176,0.061,0.596,-17.151,33.691,-14.771
0.182,0.065,0.569,-16.785,33.875,-12.268
0.176,0.073,0.545,-16.113,33.264,-9.094
0.172,0.073,0.521,-30.762,32.471,-6.958
0.166,0.085,0.506,-15.686,30.945,-4.211
0.168,0.095,0.494,-16.846,29.663,-2.869
0.166,0.103,0.488,-17.639,27.588,-2.380
0.169,0.107,0.478,-17.822,26.611,-1.831
0.166,0.112,0.463,-17.883,24.170,-2.136
0.166,0.111,0.447,-16.846,23.987,-2.380
0.171,0.109,0.426,-15.320,22.461,-2.441
0.173,0.108,0.416,-13.916,21.790,-2.625
0.172,0.112,0.413,-11.719,20.508,-3.174
0.165,0.118,0.411,-9.155,20.081,-3.723
0.167,0.123,0.418,-7.446,20.203,-4.272
0.169,0.126,0.419,-6.836,20.630,-5.249
0.171,0.127,0.414,-6.165,20.996,-5.615
0.175,0.124,0.406,-6.775,21.179,-6.104
0.176,0.120,0.387,-6.104,20.813,-6.592
0.170,0.114,0.374,-5.432,20.081,-6.897
0.168,0.112,0.363,-5.127,17.578,-7.202
0.163,0.097,0.399,-6.287,12.207,-8.911
0.164,0.092,0.407,-6.409,12.512,-9.033
0.167,0.092,0.404,-7.141,13.672,-8.911
0.168,0.084,0.402,-6.714,14.771,-9.399
0.166,0.080,0.390,-6.531,15.381,-8.972
0.160,0.077,0.377,-6.226,15.259,-8.972
0.152,0.081,0.357,-5.371,13.855,-9.644
0.143,0.087,0.346,-5.615,10.986,-9.888
0.143,0.091,0.345,-5.249,6.531,-10.559
0.153,0.088,0.355,-5.493,2.625,-11.658
0.162,0.092,0.372,-5.615,-0.488,-11.658
0.172,0.092,0.388,-5.859,-2.747,-10.864
0.175,0.090,0.414,-5.554,-3.784,-9.827
0.174,0.096,0.439,-5.920,-3.845,-8.850
0.175,0.102,0.461,-5.859,-2.930,-7.629
0.173,0.113,0.478,-6.042,-1.282,-6.714
0.167,0.123,0.487,-6.287,0.549,-6.348
0.168,0.135,0.491,-7.507,1.953,-6.226
0.168,0.144,0.493,-8.179,2.930,-6.226
0.163,0.156,0.494,-9.155,4.333,-6.592
0.161,0.165,0.493,-10.864,4.761,-7.202
0.162,0.172,0.491,-12.085,5.615,-8.240
0.159,0.175,0.493,-12.634,5.798,-9.399
0.160,0.181,0.493,-13.000,5.859,-10.559
0.161,0.186,0.494,-13.550,7.019,-12.207
0.160,0.185,0.496,-14.526,6.714,-13.794
0.160,0.182,0.497,-15.564,6.897,-15.015
0.163,0.175,0.506,-16.357,6.897,-15.808
0.164,0.171,0.503,-16.357,7.874,-16.846
0.166,0.167,0.505,-17.822,9.033,-17.395
0.157,0.161,0.501,-18.677,10.193,-18.005
0.153,0.153,0.494,-17.761,10.803,-18.982
0.144,0.143,0.488,-17.395,11.719,-20.142
0.141,0.132,0.482,-16.724,12.573,-21.301
0.140,0.117,0.477,-14.771,12.756,-22.949
0.139,0.108,0.468,-12.390,13.733,-23.621
0.146,0.099,0.454,-9.216,14.832,-23.804
0.152,0.095,0.432,-6.409,15.869,-23.437
0.151,0.086,0.410,-1.892,15.869,-23.621
0.149,0.081,0.399,0.977,13.367,-23.376
0.146,0.078,0.398,3.967,11.230,-23.254
0.145,0.079,0.437,6.470,7.263,-23.560
0.150,0.085,0.427,7.629,4.822,-23.499
0.159,0.084,0.446,6.836,2.869,-22.583
0.172,0.082,0.464,6.287,2.319,-20.996
0.181,0.079,0.472,5.981,1.770,-17.944
0.183,0.077,0.477,4.944,2.563,-15.625
0.181,0.078,0.476,4.272,3.601,-13.245
0.175,0.082,0.477,3.662,4.211,-11.353
0.169,0.090,0.477,2.197,4.333,-10.315
0.160,0.091,0.481,0.854,3.967,-9.583
0.160,0.093,0.485,-1.465,3.052,-9.033
0.163,0.091,0.486,-3.479,2.380,-8.362
0.166,0.086,0.492,-4.944,2.197,-7.324
0.171,0.080,0.491,-5.127,1.953,-6.592
0.170,0.081,0.493,-5.493,3.418,-5.615
0.167,0.079,0.496,-6.165,3.418,-5.066
0.159,0.082,0.498,-6.836,4.028,-4.944
0.152,0.085,0.497,-6.897,3.723,-4.578
0.153,0.087,0.495,-7.507,4.395,-4.822
0.157,0.088,0.495,-7.446,3.845,-5.371
0.158,0.090,0.489,-7.629,4.150,-5.432
0.161,0.088,0.483,-7.690,3.906,-5.005
0.160,0.087,0.477,-6.226,3.479,-5.005
0.158,0.085,0.476,-5.066,3.235,-5.127
0.155,0.084,0.477,-3.662,3.052,-5.127
0.155,0.089,0.482,-1.343,3.174,-5.371
0.158,0.094,0.483,0.244,4.028,-5.859
0.158,0.097,0.487,3.113,4.639,-6.653
0.157,0.100,0.481,4.578,6.714,-7.080
0.158,0.101,0.470,6.287,7.019,-6.653
